years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2067,79206.00364562636,75907.88641375268,3298.1172318736144,179049.0,24031575.130400743,17346922.636898637,1148.2129239202457,1364.832302321738,151.6480335913039,7439.423884138231,1199.708495256264,1064.6196012104717,1148.0
2068,78428.14405912884,75922.37812036811,2505.76593876074,135751.0,23675157.067663204,17746081.48671242,1187.9456496793061,1033.3916315282136,114.82129239202445,7591.071917729516,63721.500556306324,54728.24839650654,1177.0
2069,89610.07103412205,87177.55124902348,2432.519785098525,85850.0,23371743.517776594,18098865.09094917,1379.9899411332765,1069.1510847113684,118.79456496793034,7705.893210121584,196240.58940302645,169949.70566639007,1346.0
2070,109514.32095657467,106707.81500377657,2806.505952798072,54515.0,23108478.421488676,18392818.197296146,1687.8849127571268,1241.9909470199493,137.99899411332802,7824.687775089468,1877395.3154749856,1579424.5637856189,1372.0
2071,112403.6636588247,108685.1624462135,3718.5012126110996,24746.0,22860273.967246052,18669812.766625915,1755.9749785009012,1519.0964214814073,168.78849127571183,7962.686769202816,2680142.0930951377,2269874.892504499,1302.0
2072,91119.34896193456,87255.1217520767,3864.2272098578733,19162.0,22565906.145934533,18968718.624845024,1425.7795277195148,1580.377480650809,175.5974978500892,8131.475260478505,984428.9414375403,818897.6385975779,1262.0
2073,97655.64466165913,94608.53564919616,3047.1090124629077,16360.0,22280910.639776144,19255774.56626085,1566.2685612117627,1283.2015749475672,142.57795277195225,8307.07275832863,2374776.3366829585,2006342.8060588052,1165.0
2074,102411.53053618218,99009.02992255469,3402.5006136275224,7625.0,21970641.374402996,19573927.563072782,1669.1797535658914,1409.6417050905868,156.6268561211763,8449.650711100552,3150044.478124144,2530898.7678294745,1163.0
2075,115316.63957776697,111743.00399690021,3573.635580866774,2559.0,21658316.53964137,19890407.218080968,1876.9480032976085,1502.261778209301,166.91797535658864,8606.277567221769,3323950.9327664347,2659740.016488013,1345.0
2076,82472.0989046245,78337.28425836316,4134.814646261289,1749.0,21416880.747724503,20131590.02839508,1331.025284438896,1689.253202967847,187.69480032975923,8773.195542578347,1747373.8715810787,1360126.4221945046,1059.0
2077,79320.92501081647,76394.55055933743,2926.3744514790615,539.0,21140710.032865994,20408234.717969038,1350.2869442760714,1197.9227559950089,133.1025284438902,8960.890342908047,1135851.439685879,921434.7213803557,1166.0
2078,102406.73768352535,99750.17910782128,2656.5585757040335,183.0,20855008.345521357,20693685.11836955,1753.4632373689508,1215.2582498484683,135.02869442760755,9093.992871352,3481101.007795845,2617316.1868447545,1230.0
2079,85244.25903550294,81577.22511299573,3667.0339225072485,0.0,20571253.971903916,20976680.325581457,1479.5465299967912,1578.1169136320582,175.3463237368951,9229.02156577958,1311273.2557447494,967732.6499839645,1286.0
2080,78368.63663359244,75542.64654684883,2825.990086743561,0.0,20312242.87199106,21235009.87896586,1437.1559867560334,1331.5918769971156,147.95465299967972,9404.367889516509,1286806.2638918401,905779.9337801825,1256.0
2081,74941.219718344,72495.19837857889,2446.0213397651955,0.0,20039218.24800015,21507443.346969992,1350.818967695729,1293.4403880804314,143.715598675604,9552.322542516113,1445134.8738523996,1004094.838478657,1150.0
2082,89713.1119989933,87156.31874309455,2556.793255898701,0.0,19569531.799327973,21976505.983330265,1647.8650467361442,1215.7370709261527,135.0818967695738,9696.038141191751,2598555.566693247,1899325.2336807265,1268.0
2083,78698.00100108085,75619.30798717808,3078.6930139027745,0.0,19195596.977003127,22349673.940608453,1495.141395191113,1483.078542062528,164.7865046736149,9831.1200379613,1283762.5711087226,920706.975955548,1311.0
2084,73937.60261164734,71456.66922795607,2480.9333836912874,0.0,18640398.06812096,22904273.728555683,1445.0669041475828,1345.6272556720014,149.5141395191104,9995.906542634997,1376987.8843662671,920334.5207378886,1261.0
2085,75595.72344101196,73309.15678231856,2286.5666586934094,0.0,18105054.06704187,23439054.831300844,1438.6941357975074,1300.5602137328235,144.50669041475726,10145.420682154085,2025197.9925920365,1403470.678987563,1158.0
2086,69482.7008188098,66835.07356673903,2647.6272520707307,0.0,17688911.350153305,23854563.860002436,1356.369007740512,1294.8247222177672,143.8694135797515,10289.927372568798,1646855.4344731215,1161845.0387025247,1124.0
2087,67901.75188702953,65572.10929591313,2329.6425911164,0.0,17245858.226168294,24297030.620483298,1386.8035985078914,1220.7321069664595,135.63690077405047,10433.796786148569,1558166.3371598516,1069017.992539473,1173.0
2088,66663.00285391667,64518.73858022936,2144.264273687315,0.0,15462510.338717595,26079816.70433531,1405.6411470801377,1248.1232386571062,138.68035985078959,10569.433686922594,1184196.7187991433,773205.7354006968,1251.0
2089,69709.97585847662,67708.6801848872,2001.2956735893886,0.0,15026000.876904054,26515901.525001835,1469.5461089853195,1265.077032372123,140.56411470801348,10708.11404677341,1916578.367430468,1262730.5449265859,1217.0
2090,62704.61141550568,60495.967673494204,2208.6437420114935,0.0,14390006.043962782,27151329.811834313,1344.9132512719639,1322.5914980867838,146.95461089853134,10848.678161481406,935348.0158402623,619566.2563598047,1221.0
2091,63517.134888575245,61593.224348173055,1923.910540402181,0.0,13886257.662544737,27654629.280211795,1352.2524336483102,1210.4219261447704,134.49132512719646,10995.632772379979,1345528.1530142731,881262.1682415628,1176.0
2092,76018.2271816522,73942.58566753844,2075.641514113773,0.0,13337206.830355976,28203192.85996694,1645.1190776535034,1217.0271902834863,135.2252433648316,11130.124097507187,2375032.0512234406,1500595.388267492,1345.0
2093,67284.93474754275,64793.8367364013,2491.0980111414397,0.0,12833630.079964623,28706119.491280623,1476.9170557545738,1480.607169888152,164.51190776535051,11265.349340871951,2536238.3688474894,1649585.2787728845,1147.0
2094,75254.49855340195,73056.90529491025,2197.5932584917728,0.0,12256500.397593455,29282688.290486682,1705.030980824207,1329.2253501791215,147.69170557545684,11429.86124863734,2864582.814554498,1965154.9041210613,1312.0
2095,56438.113124889926,54016.44583076421,2421.667294125682,0.0,11601405.161550047,29937136.49554927,1347.5627534588298,1534.527882741789,170.5030980824222,11577.552954212773,1053137.4095732563,687813.7672941573,1210.0
2096,50518.16792365104,48968.59831498673,1549.5696086643431,0.0,11041086.219964258,30497084.12178803,1306.4453016711702,1212.8064781129438,134.75627534588338,11748.056052295224,436865.97050888697,257226.50835587844,1255.0
2097,53422.59596188414,52267.94166975924,1154.654292124896,0.0,10549793.60147117,30988118.29497941,1335.4639692916537,1175.8007715040583,130.6445301671181,11882.812327641073,1315068.9555647378,622319.8464582749,1211.0
2098,65658.76527764984,64155.95832055151,1502.8069570983105,0.0,9753235.353736414,31784319.07874489,1612.9197121223024,1201.9175723624924,133.5463969291659,12013.456857808209,2905447.7536966135,1629598.5606115453,1287.0
2099,58148.023145568724,56111.75112646185,2036.2720191068902,0.0,9319314.647708895,32217704.865060166,1491.5576795853037,1451.6277409100771,161.2919712122311,12147.003254737392,2011446.0213146398,1147788.3979265457,1262.0
2100,57894.84694790908,56301.59207523489,1593.2548726742066,0.0,8790025.683741024,32746571.397276,1503.2417801336271,1342.4019116267757,149.15576795853116,12308.295225949641,2767589.0093492996,1581208.9006681396,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,175673.6543811962,175673.6543811962,0.0,22960906.0,14435982.0,4212612.0,1293.0,807.0,0.0,0.0,0.0,0.0,1293.0
2022,176596.24051678702,176596.240516787,0.0,22444158.0,14555757.0,4608760.0,1304.0,1293.0,0.0,0.0,0.0,0.0,1304.0
2023,170021.20929175385,170021.20929175385,0.0,22040105.0,14588451.0,4979268.0,1259.0,1304.0,0.0,0.0,0.0,0.0,1259.0
2024,175342.51914552104,175342.51914552104,0.0,21428506.0,14830843.0,5347687.0,1374.0,1259.0,0.0,0.0,0.0,0.0,1374.0
2025,161369.3650641065,161369.36506410656,0.0,20839923.0,15037820.0,5728430.0,1283.0,1374.0,0.0,0.0,0.0,0.0,1283.0
2026,154504.11440439607,154504.11440439607,0.0,20399820.0,15203018.0,6002536.0,1238.0,1283.0,0.0,0.0,0.0,0.0,1238.0
2027,145324.9580110512,145324.9580110512,0.0,19902536.0,15350828.0,6351226.0,1201.0,1238.0,0.0,0.0,0.0,0.0,1201.0
2028,160960.86709136545,160960.86709136545,0.0,18019521.0,16757131.0,6827205.0,1303.0,1201.0,0.0,0.0,0.0,0.0,1303.0
2029,143104.05256285594,143104.05256285594,0.0,17536969.0,16973661.0,7092392.0,1176.0,1303.0,0.0,0.0,0.0,0.0,1176.0
2030,150274.3274294352,150274.3274294352,0.0,16866307.0,17346908.0,7389027.0,1288.0,1176.0,0.0,0.0,0.0,0.0,1288.0
2031,147329.69457567646,147329.69457567646,0.0,16310961.0,17615355.0,7675157.0,1219.0,1288.0,0.0,0.0,0.0,0.0,1219.0
2032,156011.69265903038,156011.69265903038,0.0,15681330.0,18082046.0,7837273.0,1371.0,1219.0,0.0,0.0,0.0,0.0,1371.0
2033,130824.83380205948,130824.83380205948,0.0,15090554.0,18398502.0,8110835.0,1156.0,1371.0,0.0,0.0,0.0,0.0,1156.0
2034,151495.9423479688,151495.9423479688,0.0,14442721.0,18800348.0,8356145.0,1321.0,1156.0,0.0,0.0,0.0,0.0,1321.0
2035,144300.95041604637,144300.95041604634,0.0,13729775.0,19236953.0,8631644.0,1258.0,1321.0,0.0,0.0,0.0,0.0,1258.0
2036,151678.821950263,151678.821950263,0.0,13084472.0,19656799.0,8856316.0,1399.0,1258.0,0.0,0.0,0.0,0.0,1399.0
2037,143153.41905564212,143153.41905564218,0.0,12548687.0,20023476.0,9024561.0,1317.0,1399.0,0.0,0.0,0.0,0.0,1317.0
2038,129488.39437539475,129488.39437539475,0.0,11601256.0,20719709.0,9274954.0,1191.0,1317.0,0.0,0.0,0.0,0.0,1191.0
2039,127207.8677967719,127207.86779677188,0.0,11089616.0,20997211.0,9508323.0,1183.0,1191.0,0.0,0.0,0.0,0.0,1183.0
2040,131277.35725835687,131277.35725835687,0.0,10429502.0,21470607.0,9694245.0,1248.0,1183.0,0.0,0.0,0.0,0.0,1248.0
2041,146012.37501338572,146012.37501338572,0.0,9741548.0,21965907.0,9886137.0,1381.0,1248.0,0.0,0.0,0.0,0.0,1381.0
2042,123036.86148789398,123036.861487894,0.0,9149056.0,22325023.0,10118639.0,1190.0,1381.0,0.0,0.0,0.0,0.0,1190.0
2043,125660.25000246202,125660.25000246202,0.0,8570086.0,22611875.0,10410011.0,1255.0,1190.0,0.0,0.0,0.0,0.0,1255.0
2044,123911.14986089458,123911.14986089457,0.0,7952775.0,23000756.0,10637600.0,1232.0,1255.0,0.0,0.0,0.0,0.0,1232.0
2045,124248.45654849913,124248.45654849913,0.0,7215806.0,23516729.0,10857864.0,1246.0,1232.0,0.0,0.0,0.0,0.0,1246.0
2046,117184.5868341162,117184.5868341162,0.0,6599045.0,23886312.0,11104270.0,1201.0,1246.0,0.0,0.0,0.0,0.0,1201.0
2047,131121.89452235005,131121.89452235005,0.0,6078577.0,24178848.0,11331520.0,1312.0,1201.0,0.0,0.0,0.0,0.0,1312.0
2048,128560.9048367885,128560.90483678853,0.0,5477462.0,24525899.0,11584688.0,1308.0,1312.0,0.0,0.0,0.0,0.0,1308.0
2049,128929.86963030392,128929.86963030392,0.0,5006433.0,24732290.0,11848476.0,1368.0,1308.0,0.0,0.0,0.0,0.0,1368.0
2050,106106.41291246482,106106.41291246482,0.0,4470746.0,24971688.0,12143926.0,1147.0,1368.0,0.0,0.0,0.0,0.0,1147.0
2051,104723.15029254481,104723.15029254484,0.0,4076895.0,25082138.0,12426634.0,1133.0,1147.0,0.0,0.0,0.0,0.0,1133.0
2052,109252.69954274024,109252.69954274023,0.0,3629922.0,25168992.0,12786100.0,1222.0,1133.0,0.0,0.0,0.0,0.0,1222.0
2053,109685.48355438147,109685.48355438147,0.0,3331938.0,25196374.0,13055973.0,1208.0,1222.0,0.0,0.0,0.0,0.0,1208.0
2054,114062.30497127224,114062.30497127226,0.0,2889306.0,25356872.0,13337350.0,1305.0,1208.0,0.0,0.0,0.0,0.0,1305.0
2055,107291.48245216612,107291.48245216612,0.0,2448891.0,25454698.0,13679195.0,1228.0,1305.0,0.0,0.0,0.0,0.0,1228.0
2056,102779.6089998755,102779.6089998755,0.0,2164771.0,25408490.0,14008746.0,1185.0,1228.0,0.0,0.0,0.0,0.0,1185.0
2057,116253.97232449753,116253.97232449749,0.0,1846543.0,25456276.0,14278459.0,1342.0,1185.0,0.0,0.0,0.0,0.0,1342.0
2058,104424.07717500758,104424.07717500758,0.0,1527763.0,25426057.0,14626693.0,1250.0,1342.0,0.0,0.0,0.0,0.0,1250.0
2059,101275.91616873244,101275.91616873244,0.0,1229209.0,25449161.0,14901474.0,1240.0,1250.0,0.0,0.0,0.0,0.0,1240.0
2060,102256.98055807668,102256.98055807668,0.0,846380.0,25472285.0,15260481.0,1252.0,1240.0,0.0,0.0,0.0,0.0,1252.0
2061,97275.08687521571,97275.0868752157,0.0,626204.0,25397227.0,15555018.0,1222.0,1252.0,0.0,0.0,0.0,0.0,1222.0
2062,83792.18373257175,83792.18373257175,0.0,547321.0,25193117.0,15837383.0,1083.0,1222.0,0.0,0.0,0.0,0.0,1083.0
2063,93906.78174208608,93906.78174208608,0.0,431669.0,24916940.0,16228707.0,1198.0,1083.0,0.0,0.0,0.0,0.0,1198.0
2064,92568.95667997636,92568.95667997634,0.0,314873.0,24707997.0,16553837.0,1212.0,1198.0,0.0,0.0,0.0,0.0,1212.0
2065,96825.15575947674,96825.15575947674,0.0,263665.0,24511779.0,16800716.0,1293.0,1212.0,0.0,0.0,0.0,0.0,1293.0
2066,102964.10214104876,102964.10214104877,0.0,205987.0,24308774.0,17060734.0,1400.0,1293.0,0.0,0.0,0.0,0.0,1400.0
2067,84868.09910186804,84868.09910186804,0.0,179049.0,24041950.0,17353852.0,1148.0,1400.0,0.0,0.0,0.0,0.0,1148.0
2068,84151.96258856292,84151.96258856292,0.0,135751.0,23685181.0,17753361.0,1177.0,1148.0,0.0,0.0,0.0,0.0,1177.0
2069,95066.5309344405,95066.5309344405,0.0,85850.0,23381420.0,18106502.0,1346.0,1177.0,0.0,0.0,0.0,0.0,1346.0
2070,95125.46143846735,95125.46143846738,0.0,54515.0,23117874.0,18400770.0,1372.0,1346.0,0.0,0.0,0.0,0.0,1372.0
2071,87267.323372674,87267.323372674,0.0,24746.0,22869691.0,18678059.0,1302.0,1372.0,0.0,0.0,0.0,0.0,1302.0
2072,85953.73757759533,85953.73757759533,0.0,19162.0,22575509.0,18977233.0,1262.0,1302.0,0.0,0.0,0.0,0.0,1262.0
2073,76156.69925757611,76156.6992575761,0.0,16360.0,22290345.0,19264621.0,1165.0,1262.0,0.0,0.0,0.0,0.0,1165.0
2074,73359.52696914983,73359.52696914983,0.0,7625.0,21980153.0,19583098.0,1163.0,1165.0,0.0,0.0,0.0,0.0,1163.0
2075,86101.58774672983,86101.58774672986,0.0,2559.0,21668002.0,19899910.0,1345.0,1163.0,0.0,0.0,0.0,0.0,1345.0
2076,68418.50647732231,68418.50647732231,0.0,1749.0,21426788.0,20141399.0,1059.0,1345.0,0.0,0.0,0.0,0.0,1059.0
2077,72564.07634495008,72564.07634495007,0.0,539.0,21150540.0,20418393.0,1166.0,1059.0,0.0,0.0,0.0,0.0,1166.0
2078,73593.90772581057,73593.90772581057,0.0,183.0,20864641.0,20704225.0,1230.0,1166.0,0.0,0.0,0.0,0.0,1230.0
2079,77853.31331232558,77853.31331232557,0.0,0.0,20580880.0,20987750.0,1286.0,1230.0,0.0,0.0,0.0,0.0,1286.0
2080,72303.32634975383,72303.32634975383,0.0,0.0,20321735.0,21246407.0,1256.0,1286.0,0.0,0.0,0.0,0.0,1256.0
2081,67358.78857956086,67358.78857956086,0.0,0.0,20048579.0,21519153.0,1150.0,1256.0,0.0,0.0,0.0,0.0,1150.0
2082,70885.00205220237,70885.00205220237,0.0,0.0,19578688.0,21988621.0,1268.0,1150.0,0.0,0.0,0.0,0.0,1268.0
2083,72533.31914053173,72533.31914053172,0.0,0.0,19204802.0,22362120.0,1311.0,1268.0,0.0,0.0,0.0,0.0,1311.0
2084,67632.1690199927,67632.1690199927,0.0,0.0,18649340.0,22917167.0,1261.0,1311.0,0.0,0.0,0.0,0.0,1261.0
2085,63346.47476186663,63346.47476186663,0.0,0.0,18113761.0,23452367.0,1158.0,1261.0,0.0,0.0,0.0,0.0,1158.0
2086,59541.07577714577,59541.07577714577,0.0,0.0,17697603.0,23868172.0,1124.0,1158.0,0.0,0.0,0.0,0.0,1124.0
