years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2072,116898.40679564059,111824.11116754488,5074.295628095887,19162.0,22567425.857896794,18969569.70017849,1517.7957638377889,1411.8663417829098,156.87403797587902,7913.125233513319,1564753.022516291,1278978.8191889245,1262.0
2073,95765.79866757421,90541.18991780173,5224.608749772462,16360.0,22282311.822363358,19256652.631245483,1301.2247064252747,1366.0161874540127,151.7795763837785,8069.999271489215,802595.404090163,681123.532126385,1165.0
2074,80131.19812006246,76159.73677452856,3971.4613455338595,7625.0,21972270.99756101,19574842.231341336,1164.5187450549859,1171.1022357827467,130.12247064252742,8221.778847872984,9671.968930820454,7593.725274929776,1163.0
2075,97438.9648665607,94440.93649323884,2998.028373321786,2559.0,21660377.207520515,19891395.502636783,1399.468034968654,1048.0668705494893,116.45187450549898,8351.90131851549,366693.5840759878,272340.1748432821,1345.0
2076,76357.85779726041,72324.0348805327,4033.8229167278037,1749.0,21419349.73683298,20132644.8990097,1059.0,1259.5212314717933,139.94680349686595,8468.353193020985,0.0,0.0,1059.0
2077,85889.49923599634,82710.16423579022,3179.3350002060997,539.0,21143360.218939774,20409380.416902903,1248.7964183740837,953.1000000000035,105.90000000000013,8608.29999651785,534332.885988649,413982.0918704066,1166.0
2078,82402.29294434773,78779.85321102734,3622.4397333203715,183.0,20857653.201857444,20694937.637566943,1260.3612983812566,1123.916776536673,124.87964183740776,8714.199996517915,206273.73513228688,151806.49190625898,1230.0
2079,86394.14999178456,83189.179961273,3204.9700305115493,0.0,20574221.12233113,20978103.453512214,1307.8062398461623,1134.3251685431235,126.03612983812496,8839.079638355342,162546.8461906731,109031.19923081018,1286.0
2080,91470.86611678338,87954.91288290713,3515.953233876264,0.0,20315276.209255718,21236538.560347673,1424.560788703357,1177.0256158615502,130.78062398461662,8965.115768193447,1252835.3424637096,842803.9435167728,1256.0
2081,80100.42270702073,76355.61046608619,3744.8122409345524,0.0,20042185.81433156,21509050.39448312,1224.6125988869164,1282.1047098330168,142.456078870335,9095.896392178027,539787.8715620338,373062.99443457037,1150.0
2082,78545.16498936944,75192.92303797348,3352.2419513959176,0.0,19572565.894063476,21978172.706325535,1292.8367649540376,1102.1513389982263,122.46125988869152,9238.352471048413,175260.8120362359,124183.82477021225,1268.0
2083,96685.32559582766,93709.31962052379,2976.005975303867,0.0,19198892.705475684,22351434.058148414,1552.2904278484043,1163.553088458635,129.28367649540445,9360.813730937027,1855982.9931815648,1206452.139241995,1311.0
2084,77218.4529650635,73094.74493675395,4123.708028309533,0.0,18643531.950033057,22906138.88665582,1307.1982103998366,1397.0613850635646,155.2290427848393,9490.097407432493,341146.8196068391,230991.05199920182,1261.0
2085,107958.59932667635,105095.22043566577,2863.378891010629,0.0,18108202.836527344,23441042.801951073,1653.0713110559782,1176.4783893598587,130.71982103998383,9645.326450217288,3701291.8612702675,2475356.555279914,1158.0
2086,67070.34216583616,61887.77082220072,5182.5713436354245,0.0,17691756.867884632,23856643.28515678,1124.0,1487.7641799503847,165.30713110559805,9776.046271257323,0.0,0.0,1124.0
2087,76959.51795763573,74486.27765493139,2473.240302704309,0.0,17248801.920632374,24299244.23737568,1348.5866993400266,1011.6000000000037,112.40000000000022,9941.353402362902,1373539.6089950264,877933.4967001288,1173.0
2088,70472.28301440894,67323.85601420181,3148.427000207096,0.0,15465218.78099345,26082303.984630954,1294.0313070260165,1213.72802940602,134.8586699340021,10053.75340236286,334600.9475265088,215156.53513009104,1251.0
2089,68984.53261489527,66385.27445092663,2599.2581639686714,0.0,15028705.573242359,26518504.16107493,1286.474950753705,1164.6281763234213,129.40313070260166,10188.612072296904,547522.9602532386,347374.7537685108,1217.0
2090,65023.84020361274,62422.02075474191,2601.819448870761,0.0,14392741.720118955,27154084.539247587,1221.0,1157.8274556783358,128.64749507536996,10318.015202999533,0.0,0.0,1221.0
2091,62972.94622092305,60531.91581682775,2441.0304040953083,0.0,13888985.079220634,27657516.18048059,1176.0,1098.8999999999962,122.0999999999997,10446.662698074895,0.0,0.0,1176.0
2092,70154.75595999767,67722.97554453228,2431.7804154654145,0.0,13339964.079518463,28206226.180182546,1368.170408211671,1058.3999999999965,117.59999999999974,10568.762698074846,196167.42005275207,115852.04105834183,1345.0
2093,75636.48243980273,73020.16891913427,2616.3135206684765,0.0,12836533.17753463,28709283.911758337,1423.1647727700433,1231.3533673904967,136.81704082116653,10686.36269807489,2317976.5868324,1380823.863850205,1147.0
2094,79131.8888441412,75964.7395391805,3167.1493049606843,0.0,12259344.930378277,29285965.0166645,1558.6013291468826,1280.848295493044,142.31647727700354,10823.179738896011,1831496.818196313,1233006.6457343935,1312.0
2095,70721.01712351413,67591.99381984497,3129.0233036691934,0.0,11604263.570895717,29940545.77481779,1421.2224855143781,1402.741196232187,155.86013291468774,10965.49621617304,1681590.679464997,1056112.4275718718,1210.0
2096,66789.58473337293,64047.11796966635,2742.466763706543,0.0,11043759.34617394,30500605.478100844,1439.157106951598,1279.1002369629336,142.12224855143725,11121.356349087771,1525964.1195471222,920785.5347579716,1255.0
2097,54787.34988006253,52422.63470385058,2364.715176211983,0.0,10552223.262383163,30991750.404784847,1211.77092815782,1295.241396256432,143.91571069515985,11263.47859763914,7521.672155224871,3854.640789118828,1211.0
2098,55695.04827768636,53873.357266616644,1821.691011069727,0.0,9755582.148287708,31788157.747952156,1287.0,1090.5938353420374,121.17709281578216,11407.39430833427,0.0,0.0,1287.0
2099,62615.280222856534,60796.94188926276,1818.3383335937933,0.0,9321859.927265389,32221670.968974352,1431.0321118382335,1158.299999999996,128.70000000000044,11528.57140115013,1682541.2874755666,845160.5591911941,1262.0
2100,47380.32400175245,45170.29690592599,2210.027095826471,0.0,8792521.929614248,32750646.995134354,1187.0,1287.9289006544204,143.1032111838241,11657.271401150138,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,201919.67221198807,201919.67221198807,0.0,22960906.0,14435982.0,4212612.0,1293.0,807.0,0.0,0.0,0.0,0.0,1293.0
2022,203852.08481877885,203852.0848187789,0.0,22444158.0,14555757.0,4608760.0,1304.0,1293.0,0.0,0.0,0.0,0.0,1304.0
2023,196886.54727692844,196886.54727692844,0.0,22040105.0,14588451.0,4979268.0,1259.0,1304.0,0.0,0.0,0.0,0.0,1259.0
2024,199961.07229732498,199961.07229732498,0.0,21428506.0,14830843.0,5347687.0,1374.0,1259.0,0.0,0.0,0.0,0.0,1374.0
2025,184120.99881101883,184120.99881101883,0.0,20839923.0,15037820.0,5728430.0,1283.0,1374.0,0.0,0.0,0.0,0.0,1283.0
2026,176878.21869003456,176878.21869003456,0.0,20399820.0,15203018.0,6002536.0,1238.0,1283.0,0.0,0.0,0.0,0.0,1238.0
2027,165411.98107167694,165411.98107167697,0.0,19902536.0,15350828.0,6351226.0,1201.0,1238.0,0.0,0.0,0.0,0.0,1201.0
2028,185760.79534918864,185760.79534918864,0.0,18019521.0,16757131.0,6827205.0,1303.0,1201.0,0.0,0.0,0.0,0.0,1303.0
2029,165091.7161199161,165091.7161199161,0.0,17536969.0,16973661.0,7092392.0,1176.0,1303.0,0.0,0.0,0.0,0.0,1176.0
2030,171635.81936889538,171635.81936889538,0.0,16866307.0,17346908.0,7389027.0,1288.0,1176.0,0.0,0.0,0.0,0.0,1288.0
2031,171128.50080015467,171128.50080015467,0.0,16310961.0,17615355.0,7675157.0,1219.0,1288.0,0.0,0.0,0.0,0.0,1219.0
2032,178536.586412955,178536.586412955,0.0,15681330.0,18082046.0,7837273.0,1371.0,1219.0,0.0,0.0,0.0,0.0,1371.0
2033,150180.6201355993,150180.6201355993,0.0,15090554.0,18398502.0,8110835.0,1156.0,1371.0,0.0,0.0,0.0,0.0,1156.0
2034,175434.38591921728,175434.38591921725,0.0,14442721.0,18800348.0,8356145.0,1321.0,1156.0,0.0,0.0,0.0,0.0,1321.0
2035,168089.4499161766,168089.4499161766,0.0,13729775.0,19236953.0,8631644.0,1258.0,1321.0,0.0,0.0,0.0,0.0,1258.0
2036,174343.92531917576,174343.92531917573,0.0,13084472.0,19656799.0,8856316.0,1399.0,1258.0,0.0,0.0,0.0,0.0,1399.0
2037,165464.77839433172,165464.77839433175,0.0,12548687.0,20023476.0,9024561.0,1317.0,1399.0,0.0,0.0,0.0,0.0,1317.0
2038,150428.5118599102,150428.5118599102,0.0,11601256.0,20719709.0,9274954.0,1191.0,1317.0,0.0,0.0,0.0,0.0,1191.0
2039,148059.00622030758,148059.00622030758,0.0,11089616.0,20997211.0,9508323.0,1183.0,1191.0,0.0,0.0,0.0,0.0,1183.0
2040,152094.819814082,152094.819814082,0.0,10429502.0,21470607.0,9694245.0,1248.0,1183.0,0.0,0.0,0.0,0.0,1248.0
2041,170504.02812341452,170504.0281234145,0.0,9741548.0,21965907.0,9886137.0,1381.0,1248.0,0.0,0.0,0.0,0.0,1381.0
2042,143429.2731374858,143429.2731374858,0.0,9149056.0,22325023.0,10118639.0,1190.0,1381.0,0.0,0.0,0.0,0.0,1190.0
2043,145627.93429215034,145627.9342921503,0.0,8570086.0,22611875.0,10410011.0,1255.0,1190.0,0.0,0.0,0.0,0.0,1255.0
2044,144633.23386562156,144633.23386562156,0.0,7952775.0,23000756.0,10637600.0,1232.0,1255.0,0.0,0.0,0.0,0.0,1232.0
2045,145132.20733180846,145132.20733180846,0.0,7215806.0,23516729.0,10857864.0,1246.0,1232.0,0.0,0.0,0.0,0.0,1246.0
2046,136537.77498209014,136537.77498209014,0.0,6599045.0,23886312.0,11104270.0,1201.0,1246.0,0.0,0.0,0.0,0.0,1201.0
2047,154840.29023781454,154840.29023781454,0.0,6078577.0,24178848.0,11331520.0,1312.0,1201.0,0.0,0.0,0.0,0.0,1312.0
2048,151719.34009393858,151719.34009393858,0.0,5477462.0,24525899.0,11584688.0,1308.0,1312.0,0.0,0.0,0.0,0.0,1308.0
2049,150725.0017394044,150725.0017394044,0.0,5006433.0,24732290.0,11848476.0,1368.0,1308.0,0.0,0.0,0.0,0.0,1368.0
2050,124016.90464055119,124016.90464055119,0.0,4470746.0,24971688.0,12143926.0,1147.0,1368.0,0.0,0.0,0.0,0.0,1147.0
2051,122988.90507907428,122988.90507907428,0.0,4076895.0,25082138.0,12426634.0,1133.0,1147.0,0.0,0.0,0.0,0.0,1133.0
2052,127505.37134571216,127505.37134571216,0.0,3629922.0,25168992.0,12786100.0,1222.0,1133.0,0.0,0.0,0.0,0.0,1222.0
2053,129367.1240289079,129367.12402890789,0.0,3331938.0,25196374.0,13055973.0,1208.0,1222.0,0.0,0.0,0.0,0.0,1208.0
2054,133266.7299292077,133266.7299292077,0.0,2889306.0,25356872.0,13337350.0,1305.0,1208.0,0.0,0.0,0.0,0.0,1305.0
2055,126240.91691466315,126240.91691466313,0.0,2448891.0,25454698.0,13679195.0,1228.0,1305.0,0.0,0.0,0.0,0.0,1228.0
2056,121218.88830247706,121218.88830247706,0.0,2164771.0,25408490.0,14008746.0,1185.0,1228.0,0.0,0.0,0.0,0.0,1185.0
2057,137529.37915935973,137529.37915935973,0.0,1846543.0,25456276.0,14278459.0,1342.0,1185.0,0.0,0.0,0.0,0.0,1342.0
2058,122605.83530096509,122605.83530096509,0.0,1527763.0,25426057.0,14626693.0,1250.0,1342.0,0.0,0.0,0.0,0.0,1250.0
2059,118688.18866786882,118688.18866786882,0.0,1229209.0,25449161.0,14901474.0,1240.0,1250.0,0.0,0.0,0.0,0.0,1240.0
2060,120500.54009557985,120500.54009557985,0.0,846380.0,25472285.0,15260481.0,1252.0,1240.0,0.0,0.0,0.0,0.0,1252.0
2061,114218.88999263739,114218.88999263741,0.0,626204.0,25397227.0,15555018.0,1222.0,1252.0,0.0,0.0,0.0,0.0,1222.0
2062,97760.8767345976,97760.87673459761,0.0,547321.0,25193117.0,15837383.0,1083.0,1222.0,0.0,0.0,0.0,0.0,1083.0
2063,110783.3714943368,110783.37149433678,0.0,431669.0,24916940.0,16228707.0,1198.0,1083.0,0.0,0.0,0.0,0.0,1198.0
2064,108606.7430037049,108606.7430037049,0.0,314873.0,24707997.0,16553837.0,1212.0,1198.0,0.0,0.0,0.0,0.0,1212.0
2065,113640.41347112367,113640.41347112367,0.0,263665.0,24511779.0,16800716.0,1293.0,1212.0,0.0,0.0,0.0,0.0,1293.0
2066,120589.55986527621,120589.55986527621,0.0,205987.0,24308774.0,17060734.0,1400.0,1293.0,0.0,0.0,0.0,0.0,1400.0
2067,100100.76596323898,100100.76596323898,0.0,179049.0,24041950.0,17353852.0,1148.0,1400.0,0.0,0.0,0.0,0.0,1148.0
2068,98702.93671216456,98702.93671216456,0.0,135751.0,23685181.0,17753361.0,1177.0,1148.0,0.0,0.0,0.0,0.0,1177.0
2069,111418.03801506391,111418.03801506387,0.0,85850.0,23381420.0,18106502.0,1346.0,1177.0,0.0,0.0,0.0,0.0,1346.0
2070,111349.17024293201,111349.17024293201,0.0,54515.0,23117874.0,18400770.0,1372.0,1346.0,0.0,0.0,0.0,0.0,1372.0
2071,101658.26597365625,101658.26597365623,0.0,24746.0,22869691.0,18678059.0,1302.0,1372.0,0.0,0.0,0.0,0.0,1302.0
2072,101223.14631504007,101223.14631504007,0.0,19162.0,22575509.0,18977233.0,1262.0,1302.0,0.0,0.0,0.0,0.0,1262.0
2073,88919.15332598743,88919.15332598743,0.0,16360.0,22290345.0,19264621.0,1165.0,1262.0,0.0,0.0,0.0,0.0,1165.0
2074,84992.97030764543,84992.97030764543,0.0,7625.0,21980153.0,19583098.0,1163.0,1165.0,0.0,0.0,0.0,0.0,1163.0
2075,100734.72375134737,100734.72375134737,0.0,2559.0,21668002.0,19899910.0,1345.0,1163.0,0.0,0.0,0.0,0.0,1345.0
2076,80792.70353673173,80792.70353673173,0.0,1749.0,21426788.0,20141399.0,1059.0,1345.0,0.0,0.0,0.0,0.0,1059.0
2077,84981.8843996749,84981.8843996749,0.0,539.0,21150540.0,20418393.0,1166.0,1059.0,0.0,0.0,0.0,0.0,1166.0
2078,85462.8564488945,85462.8564488945,0.0,183.0,20864641.0,20704225.0,1230.0,1166.0,0.0,0.0,0.0,0.0,1230.0
2079,91089.56936105287,91089.56936105287,0.0,0.0,20580880.0,20987750.0,1286.0,1230.0,0.0,0.0,0.0,0.0,1286.0
2080,83697.19012098481,83697.19012098481,0.0,0.0,20321735.0,21246407.0,1256.0,1286.0,0.0,0.0,0.0,0.0,1256.0
2081,78930.15653345885,78930.15653345885,0.0,0.0,20048579.0,21519153.0,1150.0,1256.0,0.0,0.0,0.0,0.0,1150.0
2082,81964.03108990227,81964.03108990227,0.0,0.0,19578688.0,21988621.0,1268.0,1150.0,0.0,0.0,0.0,0.0,1268.0
2083,84084.00804609027,84084.00804609027,0.0,0.0,19204802.0,22362120.0,1311.0,1268.0,0.0,0.0,0.0,0.0,1311.0
2084,77853.80191104462,77853.80191104462,0.0,0.0,18649340.0,22917167.0,1261.0,1311.0,0.0,0.0,0.0,0.0,1261.0
2085,73973.33964479511,73973.3396447951,0.0,0.0,18113761.0,23452367.0,1158.0,1261.0,0.0,0.0,0.0,0.0,1158.0
2086,69159.59197884295,69159.59197884295,0.0,0.0,17697603.0,23868172.0,1124.0,1158.0,0.0,0.0,0.0,0.0,1124.0
2087,68285.77832876795,68285.77832876793,0.0,0.0,17254397.0,24311024.0,1173.0,1124.0,0.0,0.0,0.0,0.0,1173.0
2088,71920.80310769385,71920.80310769384,0.0,0.0,15470061.0,26095012.0,1251.0,1173.0,0.0,0.0,0.0,0.0,1251.0
2089,68806.84750892055,68806.84750892055,0.0,0.0,15033377.0,26531426.0,1217.0,1251.0,0.0,0.0,0.0,0.0,1217.0
2090,69762.06729272968,69762.06729272968,0.0,0.0,14397134.0,27167355.0,1221.0,1217.0,0.0,0.0,0.0,0.0,1221.0
2091,67643.12882686975,67643.12882686975,0.0,0.0,13893123.0,27671041.0,1176.0,1221.0,0.0,0.0,0.0,0.0,1176.0
2092,73969.45962853571,73969.45962853571,0.0,0.0,13343884.0,28219969.0,1345.0,1176.0,0.0,0.0,0.0,0.0,1345.0
2093,59628.960151805564,59628.96015180555,0.0,0.0,12840236.0,28723267.0,1147.0,1345.0,0.0,0.0,0.0,0.0,1147.0
2094,66228.51445622733,66228.51445622736,0.0,0.0,12263108.0,29300164.0,1312.0,1147.0,0.0,0.0,0.0,0.0,1312.0
2095,59609.80163680567,59609.801636805656,0.0,0.0,11608007.0,29955011.0,1210.0,1312.0,0.0,0.0,0.0,0.0,1210.0
2096,58220.755372835716,58220.755372835716,0.0,0.0,11047466.0,30515318.0,1255.0,1210.0,0.0,0.0,0.0,0.0,1255.0
2097,58561.41799574834,58561.41799574834,0.0,0.0,10555900.0,31006677.0,1211.0,1255.0,0.0,0.0,0.0,0.0,1211.0
2098,60237.538713073154,60237.538713073154,0.0,0.0,9758911.0,31803433.0,1287.0,1211.0,0.0,0.0,0.0,0.0,1287.0
2099,56423.46529366782,56423.46529366782,0.0,0.0,9325015.0,32237120.0,1262.0,1287.0,0.0,0.0,0.0,0.0,1262.0
2100,50529.954723420014,50529.95472342002,0.0,0.0,8795664.0,32766278.0,1187.0,1262.0,0.0,0.0,0.0,0.0,1187.0
